Cells,BACH2(+),BCL6(+),EGR1(+),FOSB(+),FOXO1(+),FOXP1(+),IKZF1(+),IRF4(+),IRF8(+),JUN(+),JUNB(+),MYC(+),PAX5(+),PRDM1(+),RUNX3(+),STAT1(+),STAT3(+),STAT4(+),STAT5A(+),TBX21(+)
52907917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52914945,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
52919296,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
52919345,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
52919705,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
52919729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52925153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52925894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52929352,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
52931980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
52936024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52937379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52939026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52940137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52942453,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
52944004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
52945038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52947809,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
52951138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52952482,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52952728,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
52954028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52955444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52958209,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
52959150,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
52965435,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
52965750,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
52970089,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
52974630,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
52975314,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0
52977597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52982622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52982623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52986076,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
52986659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52989722,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
52990436,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
52995199,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53000264,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53003318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53003683,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0
53004122,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53004381,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0
53006552,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0
53013191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53014934,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0
53015446,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53015788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53018255,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
53019922,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53021033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53022489,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0
53023681,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53025247,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0
53026253,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0
53027455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53028220,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
53028579,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0
53031774,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53034471,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
53037012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53038363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53044140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53047141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53048145,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
53057913,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53059508,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0
53060035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53060714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53061223,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53063189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53064889,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53066302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53069847,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
53070939,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53074547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53083561,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
53083992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53087723,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
53088962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53091329,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
53096041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53096407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53100117,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0
53100653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53102802,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0
53104292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53110664,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
53113491,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53113785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53114634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53115579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53115919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53121001,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1
53129233,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
53136063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53137980,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
53138259,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53142463,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
53143650,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53144739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53147670,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
53150527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53151770,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1
53153301,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53157593,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
53159476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53160557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53162069,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53163205,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0
53163542,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0
53165460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53166714,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
53171069,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53171770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53172314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
53173070,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
53173940,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53188051,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0
53195378,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53199516,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
53202910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53203380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53209316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53212105,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
53212155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53212294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53224968,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
53231795,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53233279,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53233317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53239989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53241009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53244824,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
53246210,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53247174,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0
53247957,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53248345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53249414,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53250065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53253537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53259411,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53260979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53261103,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
53266152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53268039,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
53272568,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
53273326,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53274277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53276180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53276448,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53278745,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
53280130,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53280906,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0
53284509,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53285171,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1
53287028,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53289308,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
53290737,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0
53292617,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1
53292742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53292846,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53296168,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
53305183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53314466,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53317800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53321971,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
53327228,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
53330564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
53332723,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53334067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53335216,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53336051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53339720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53344537,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
53350373,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53353514,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53355785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53356989,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
53359154,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53370744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53373302,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
53379055,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
53380501,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53381559,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0
53387069,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53388020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53391615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53393180,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
53393672,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0
53396937,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53403553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53407399,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53407890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53412481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53414760,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53416064,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
53416094,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
53416700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53418558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53419144,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
53426253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53426866,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53428583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53428904,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
53429380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53430494,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53435754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53437383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53437553,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
53446281,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
53446682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53457927,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
53461181,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53461972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53462273,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0
53463334,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0
53463757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53467780,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0
53468609,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
53474060,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53476690,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
53478513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53480061,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
53483735,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53486404,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53487248,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
53488959,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1
53494067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53494361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53496641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53496851,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53500504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53500550,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
53503148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53511407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53512028,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
53513354,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53513945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53514325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53518036,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
53521682,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
53522412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
53522529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53522710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53536983,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0
53540148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53547720,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53547888,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53549017,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
53549822,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0
53553756,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53560376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53560776,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
53562306,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53566335,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53566906,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53567335,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53568772,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
53572312,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0
53572672,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0
53577473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53583042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53583444,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
53584184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53584964,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
53586647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53590570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53592205,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1
53593459,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0
53594382,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
53603249,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
53604467,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53605584,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
53606973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53609740,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53610502,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53617331,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
53618478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53622024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53622622,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53633459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53643873,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
53644868,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53646802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53651256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53652467,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53656867,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53659399,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
53661750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53664816,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53664822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53666063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53669119,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0
53669868,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
53670808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53675249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53683704,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53684567,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53687957,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53691534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53691542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53703609,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1
53706211,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
53710621,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53712721,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53715940,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
53716361,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
53719033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53719421,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0
53724164,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1
53725421,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0
53726883,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0
53727402,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
